No. Stations,Air Quality,Index Value,year,day,month,weekdays,month_sin,month_cos,AQI_lag_1,AQI_lag_week_ago,"Prominent Pollutant_CO, PM10","Prominent Pollutant_CO, PM2.5",Prominent Pollutant_NO2,Prominent Pollutant_O3,"Prominent Pollutant_O3, PM10","Prominent Pollutant_O3, PM2.5",Prominent Pollutant_OZONE,Prominent Pollutant_PM10,"Prominent Pollutant_PM10, PM2.5",Prominent Pollutant_PM2.5
1.0,Satisfactory,69,2020,13,12,6,-2.4492935982947064e-16,1.0,83.0,129.0,False,False,False,False,False,False,False,False,False,True
1.0,Satisfactory,68,2020,14,12,0,-2.4492935982947064e-16,1.0,69.0,135.0,False,False,False,False,False,False,False,False,False,True
1.0,Satisfactory,88,2020,15,12,1,-2.4492935982947064e-16,1.0,68.0,144.0,False,False,False,False,False,False,False,False,False,True
1.0,Satisfactory,76,2020,16,12,2,-2.4492935982947064e-16,1.0,88.0,98.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,91,2020,17,12,3,-2.4492935982947064e-16,1.0,76.0,110.0,False,False,False,False,False,False,False,False,False,True
1.0,Moderate,124,2020,18,12,4,-2.4492935982947064e-16,1.0,91.0,136.0,False,False,False,False,False,False,False,False,False,True
1.0,Moderate,112,2020,19,12,5,-2.4492935982947064e-16,1.0,124.0,83.0,False,False,False,False,False,False,False,False,False,True
1.0,Moderate,107,2020,20,12,6,-2.4492935982947064e-16,1.0,112.0,69.0,False,False,False,False,False,False,False,False,False,True
1.0,Satisfactory,90,2020,21,12,0,-2.4492935982947064e-16,1.0,107.0,68.0,False,False,False,False,False,False,False,False,False,True
1.0,Moderate,125,2020,22,12,1,-2.4492935982947064e-16,1.0,90.0,88.0,False,False,False,False,False,False,False,False,False,True
1.0,Moderate,153,2020,23,12,2,-2.4492935982947064e-16,1.0,125.0,76.0,False,False,False,False,False,False,False,False,False,True
1.0,Moderate,126,2020,24,12,3,-2.4492935982947064e-16,1.0,153.0,91.0,False,False,False,False,False,False,False,False,False,True
1.0,Moderate,137,2020,25,12,4,-2.4492935982947064e-16,1.0,126.0,124.0,False,False,False,False,False,False,False,False,False,True
1.0,Moderate,147,2020,26,12,5,-2.4492935982947064e-16,1.0,137.0,112.0,False,False,False,False,False,False,False,False,False,True
1.0,Moderate,110,2020,27,12,6,-2.4492935982947064e-16,1.0,147.0,107.0,False,False,False,False,False,False,False,False,False,True
1.0,Satisfactory,80,2020,28,12,0,-2.4492935982947064e-16,1.0,110.0,90.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,80,2020,29,12,1,-2.4492935982947064e-16,1.0,80.0,125.0,False,False,False,False,False,False,False,True,False,False
1.0,Moderate,107,2020,30,12,2,-2.4492935982947064e-16,1.0,80.0,153.0,False,False,False,False,False,False,False,False,False,True
1.0,Moderate,124,2020,31,12,3,-2.4492935982947064e-16,1.0,107.0,126.0,False,False,False,False,False,False,False,False,False,True
1.0,Moderate,163,2021,2,1,5,0.49999999999999994,0.8660254037844387,124.0,137.0,False,False,False,False,False,False,False,False,False,True
1.0,Poor,242,2021,3,1,6,0.49999999999999994,0.8660254037844387,163.0,147.0,False,False,False,False,False,False,False,False,False,True
1.0,Poor,202,2021,4,1,0,0.49999999999999994,0.8660254037844387,242.0,110.0,False,False,False,False,False,False,False,False,False,True
1.0,Moderate,152,2021,6,1,2,0.49999999999999994,0.8660254037844387,202.0,80.0,False,False,False,False,False,False,False,False,False,True
1.0,Moderate,165,2021,7,1,3,0.49999999999999994,0.8660254037844387,152.0,80.0,False,False,False,False,False,False,False,False,False,True
1.0,Good,47,2021,8,1,4,0.49999999999999994,0.8660254037844387,165.0,107.0,False,False,True,False,False,False,False,False,False,False
1.0,Satisfactory,52,2021,9,1,5,0.49999999999999994,0.8660254037844387,47.0,124.0,False,False,False,False,False,False,False,False,False,True
1.0,Moderate,105,2021,10,1,6,0.49999999999999994,0.8660254037844387,52.0,163.0,False,False,False,False,False,False,False,False,False,True
1.0,Satisfactory,86,2021,11,1,0,0.49999999999999994,0.8660254037844387,105.0,242.0,False,False,False,False,False,False,False,False,False,True
1.0,Moderate,111,2021,12,1,1,0.49999999999999994,0.8660254037844387,86.0,202.0,False,False,False,False,False,False,False,False,False,True
1.0,Satisfactory,95,2021,13,1,2,0.49999999999999994,0.8660254037844387,111.0,152.0,False,False,False,False,False,False,False,False,False,True
1.0,Satisfactory,63,2021,14,1,3,0.49999999999999994,0.8660254037844387,95.0,165.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,67,2021,15,1,4,0.49999999999999994,0.8660254037844387,63.0,47.0,False,False,False,False,False,False,False,False,False,True
1.0,Satisfactory,92,2021,16,1,5,0.49999999999999994,0.8660254037844387,67.0,52.0,False,False,False,False,False,False,False,False,False,True
1.0,Moderate,133,2021,17,1,6,0.49999999999999994,0.8660254037844387,92.0,105.0,False,False,False,False,False,False,False,False,False,True
1.0,Satisfactory,98,2021,18,1,0,0.49999999999999994,0.8660254037844387,133.0,86.0,False,False,False,False,False,False,False,False,False,True
1.0,Satisfactory,58,2021,19,1,1,0.49999999999999994,0.8660254037844387,98.0,111.0,False,False,False,False,False,False,False,False,False,True
1.0,Satisfactory,58,2021,20,1,2,0.49999999999999994,0.8660254037844387,58.0,95.0,False,False,False,False,False,False,False,False,False,True
1.0,Satisfactory,70,2021,21,1,3,0.49999999999999994,0.8660254037844387,58.0,63.0,False,False,False,False,False,False,False,False,False,True
1.0,Moderate,110,2021,22,1,4,0.49999999999999994,0.8660254037844387,70.0,67.0,False,False,False,True,False,False,False,False,False,False
1.0,Moderate,142,2021,23,1,5,0.49999999999999994,0.8660254037844387,110.0,92.0,False,False,False,False,False,False,False,False,False,True
1.0,Moderate,110,2021,24,1,6,0.49999999999999994,0.8660254037844387,142.0,133.0,False,False,False,False,False,False,False,False,False,True
1.0,Satisfactory,95,2021,25,1,0,0.49999999999999994,0.8660254037844387,110.0,98.0,False,False,False,False,False,False,False,False,False,True
1.0,Moderate,109,2021,26,1,1,0.49999999999999994,0.8660254037844387,95.0,58.0,False,False,False,False,False,False,False,False,False,True
1.0,Moderate,109,2021,27,1,2,0.49999999999999994,0.8660254037844387,109.0,58.0,False,False,False,False,False,False,False,False,False,True
1.0,Moderate,123,2021,28,1,3,0.49999999999999994,0.8660254037844387,109.0,70.0,False,False,False,False,False,False,False,False,False,True
1.0,Moderate,118,2021,29,1,4,0.49999999999999994,0.8660254037844387,123.0,110.0,False,False,False,False,False,False,False,False,False,True
1.0,Moderate,140,2021,30,1,5,0.49999999999999994,0.8660254037844387,118.0,142.0,False,False,False,False,False,False,False,False,False,True
1.0,Moderate,101,2021,31,1,6,0.49999999999999994,0.8660254037844387,140.0,110.0,False,False,False,False,False,False,False,False,False,True
1.0,Moderate,150,2021,1,2,0,0.8660254037844386,0.5000000000000001,101.0,95.0,False,False,False,False,False,False,False,False,False,True
1.0,Moderate,136,2021,2,2,1,0.8660254037844386,0.5000000000000001,150.0,109.0,False,False,False,False,False,False,False,False,False,True
1.0,Satisfactory,96,2021,3,2,2,0.8660254037844386,0.5000000000000001,136.0,109.0,False,False,False,False,False,False,False,False,False,True
1.0,Satisfactory,85,2021,4,2,3,0.8660254037844386,0.5000000000000001,96.0,123.0,False,False,False,False,False,False,False,True,False,False
1.0,Moderate,109,2021,5,2,4,0.8660254037844386,0.5000000000000001,85.0,118.0,False,False,False,False,False,False,False,False,False,True
1.0,Satisfactory,72,2021,6,2,5,0.8660254037844386,0.5000000000000001,109.0,140.0,False,False,False,False,False,False,False,True,False,False
1.0,Satisfactory,79,2021,7,2,6,0.8660254037844386,0.5000000000000001,72.0,101.0,False,False,False,False,False,False,False,True,False,False
1.0,Satisfactory,95,2021,8,2,0,0.8660254037844386,0.5000000000000001,79.0,150.0,False,False,False,False,False,False,False,False,False,True
1.0,Moderate,125,2021,9,2,1,0.8660254037844386,0.5000000000000001,95.0,136.0,False,False,False,False,False,False,False,False,False,True
1.0,Satisfactory,89,2021,10,2,2,0.8660254037844386,0.5000000000000001,125.0,96.0,False,False,False,False,False,False,False,True,False,False
1.0,Satisfactory,93,2021,11,2,3,0.8660254037844386,0.5000000000000001,89.0,85.0,False,False,False,False,False,False,False,False,False,True
1.0,Moderate,130,2021,12,2,4,0.8660254037844386,0.5000000000000001,93.0,109.0,False,False,False,False,False,False,False,False,False,True
1.0,Moderate,108,2021,13,2,5,0.8660254037844386,0.5000000000000001,130.0,72.0,False,False,False,False,False,False,False,True,False,False
1.0,Satisfactory,100,2021,14,2,6,0.8660254037844386,0.5000000000000001,108.0,79.0,False,False,False,False,False,False,False,False,False,True
1.0,Moderate,130,2021,15,2,0,0.8660254037844386,0.5000000000000001,100.0,95.0,False,False,False,False,False,False,False,False,False,True
1.0,Satisfactory,95,2021,16,2,1,0.8660254037844386,0.5000000000000001,130.0,125.0,False,False,False,False,False,False,False,True,False,False
1.0,Satisfactory,95,2021,17,2,2,0.8660254037844386,0.5000000000000001,95.0,89.0,False,False,False,False,False,False,False,False,False,True
1.0,Moderate,105,2021,18,2,3,0.8660254037844386,0.5000000000000001,95.0,93.0,False,False,False,False,False,False,False,False,False,True
1.0,Satisfactory,60,2021,19,2,4,0.8660254037844386,0.5000000000000001,105.0,130.0,False,False,False,False,False,False,False,False,False,True
1.0,Moderate,155,2021,20,2,5,0.8660254037844386,0.5000000000000001,60.0,108.0,False,False,True,False,False,False,False,False,False,False
1.0,Satisfactory,75,2021,21,2,6,0.8660254037844386,0.5000000000000001,155.0,100.0,False,False,False,False,False,False,False,False,False,True
1.0,Moderate,145,2021,22,2,0,0.8660254037844386,0.5000000000000001,75.0,130.0,False,False,False,False,False,False,False,False,False,True
1.0,Moderate,107,2021,23,2,1,0.8660254037844386,0.5000000000000001,145.0,95.0,False,False,False,False,False,False,False,False,False,True
1.0,Moderate,103,2021,24,2,2,0.8660254037844386,0.5000000000000001,107.0,95.0,False,False,False,False,False,False,False,False,False,True
1.0,Moderate,109,2021,25,2,3,0.8660254037844386,0.5000000000000001,103.0,105.0,False,False,False,False,False,False,False,False,False,True
1.0,Satisfactory,79,2021,26,2,4,0.8660254037844386,0.5000000000000001,109.0,60.0,False,False,False,False,False,False,False,False,False,True
1.0,Satisfactory,70,2021,27,2,5,0.8660254037844386,0.5000000000000001,79.0,155.0,False,False,False,False,False,False,False,True,False,False
1.0,Satisfactory,79,2021,28,2,6,0.8660254037844386,0.5000000000000001,70.0,75.0,False,False,False,False,False,False,False,False,False,True
1.0,Satisfactory,72,2021,1,3,0,1.0,6.123233995736766e-17,79.0,145.0,False,False,False,False,False,False,False,False,False,True
1.0,Satisfactory,69,2021,2,3,1,1.0,6.123233995736766e-17,72.0,107.0,False,False,False,False,False,False,False,True,False,False
1.0,Satisfactory,73,2021,3,3,2,1.0,6.123233995736766e-17,69.0,103.0,False,False,False,False,False,False,False,False,False,True
1.0,Satisfactory,82,2021,4,3,3,1.0,6.123233995736766e-17,73.0,109.0,False,False,False,False,False,False,False,True,False,False
1.0,Satisfactory,97,2021,5,3,4,1.0,6.123233995736766e-17,82.0,79.0,False,False,False,False,False,False,False,False,False,True
1.0,Satisfactory,96,2021,6,3,5,1.0,6.123233995736766e-17,97.0,70.0,False,False,False,False,False,False,False,False,False,True
1.0,Satisfactory,87,2021,7,3,6,1.0,6.123233995736766e-17,96.0,79.0,False,False,False,False,False,False,False,False,False,True
1.0,Satisfactory,66,2021,8,3,0,1.0,6.123233995736766e-17,87.0,72.0,False,False,False,False,False,False,False,False,False,True
1.0,Satisfactory,64,2021,9,3,1,1.0,6.123233995736766e-17,66.0,69.0,False,False,False,False,False,False,False,True,False,False
1.0,Satisfactory,73,2021,10,3,2,1.0,6.123233995736766e-17,64.0,73.0,False,False,False,False,False,False,False,False,False,True
1.0,Satisfactory,93,2021,11,3,3,1.0,6.123233995736766e-17,73.0,82.0,False,False,False,False,False,False,False,False,False,True
1.0,Moderate,118,2021,12,3,4,1.0,6.123233995736766e-17,93.0,97.0,False,False,False,False,False,False,False,True,False,False
1.0,Satisfactory,91,2021,13,3,5,1.0,6.123233995736766e-17,118.0,96.0,False,False,False,False,False,False,False,False,False,True
1.0,Satisfactory,98,2021,14,3,6,1.0,6.123233995736766e-17,91.0,87.0,False,False,False,False,False,False,False,False,False,True
1.0,Moderate,124,2021,15,3,0,1.0,6.123233995736766e-17,98.0,66.0,False,False,False,False,False,False,False,False,False,True
1.0,Moderate,132,2021,16,3,1,1.0,6.123233995736766e-17,124.0,64.0,False,False,False,False,False,False,False,False,False,True
1.0,Moderate,105,2021,17,3,2,1.0,6.123233995736766e-17,132.0,73.0,False,False,False,False,False,False,False,True,False,False
1.0,Moderate,123,2021,18,3,3,1.0,6.123233995736766e-17,105.0,93.0,False,False,False,False,False,False,False,False,False,True
1.0,Satisfactory,98,2021,19,3,4,1.0,6.123233995736766e-17,123.0,118.0,False,False,False,False,False,False,False,True,False,False
1.0,Satisfactory,91,2021,20,3,5,1.0,6.123233995736766e-17,98.0,91.0,False,False,False,False,False,False,False,True,False,False
1.0,Satisfactory,94,2021,21,3,6,1.0,6.123233995736766e-17,91.0,98.0,False,False,False,False,False,False,False,False,False,True
1.0,Moderate,102,2021,22,3,0,1.0,6.123233995736766e-17,94.0,124.0,False,False,False,False,False,False,False,False,False,True
1.0,Satisfactory,98,2021,23,3,1,1.0,6.123233995736766e-17,102.0,132.0,False,False,False,False,False,False,False,False,False,True
1.0,Satisfactory,90,2021,24,3,2,1.0,6.123233995736766e-17,98.0,105.0,False,False,False,False,False,False,False,False,False,True
1.0,Satisfactory,85,2021,25,3,3,1.0,6.123233995736766e-17,90.0,123.0,False,False,False,False,False,False,False,True,False,False
1.0,Satisfactory,78,2021,26,3,4,1.0,6.123233995736766e-17,85.0,98.0,False,False,False,False,False,False,False,True,False,False
1.0,Moderate,113,2021,27,3,5,1.0,6.123233995736766e-17,78.0,91.0,False,False,False,False,False,False,False,True,False,False
1.0,Satisfactory,86,2021,28,3,6,1.0,6.123233995736766e-17,113.0,94.0,False,False,False,False,False,False,False,True,False,False
1.0,Moderate,162,2021,29,3,0,1.0,6.123233995736766e-17,86.0,102.0,False,False,False,False,False,False,False,False,False,True
1.0,Satisfactory,75,2021,30,3,1,1.0,6.123233995736766e-17,162.0,98.0,False,False,False,False,False,False,False,False,False,True
1.0,Satisfactory,64,2021,31,3,2,1.0,6.123233995736766e-17,75.0,90.0,False,False,False,False,False,False,False,True,False,False
1.0,Moderate,111,2021,1,4,3,0.8660254037844387,-0.4999999999999998,64.0,85.0,False,False,False,False,False,False,False,True,False,False
1.0,Moderate,106,2021,2,4,4,0.8660254037844387,-0.4999999999999998,111.0,78.0,False,False,False,False,False,False,False,True,False,False
1.0,Moderate,108,2021,3,4,5,0.8660254037844387,-0.4999999999999998,106.0,113.0,False,False,False,False,False,False,False,True,False,False
1.0,Satisfactory,84,2021,4,4,6,0.8660254037844387,-0.4999999999999998,108.0,86.0,False,False,False,False,False,False,False,True,False,False
1.0,Satisfactory,67,2021,5,4,0,0.8660254037844387,-0.4999999999999998,84.0,162.0,False,False,False,False,False,False,False,True,False,False
1.0,Satisfactory,62,2021,6,4,1,0.8660254037844387,-0.4999999999999998,67.0,75.0,False,False,False,False,False,False,False,True,False,False
1.0,Satisfactory,75,2021,7,4,2,0.8660254037844387,-0.4999999999999998,62.0,64.0,False,False,False,False,False,False,False,False,False,True
1.0,Satisfactory,84,2021,8,4,3,0.8660254037844387,-0.4999999999999998,75.0,111.0,False,False,False,False,False,False,False,True,False,False
1.0,Satisfactory,91,2021,15,4,3,0.8660254037844387,-0.4999999999999998,84.0,106.0,False,False,False,False,False,False,False,False,False,True
1.0,Satisfactory,80,2021,18,4,6,0.8660254037844387,-0.4999999999999998,91.0,108.0,False,False,False,False,False,False,False,False,False,True
1.0,Satisfactory,78,2021,19,4,0,0.8660254037844387,-0.4999999999999998,80.0,84.0,False,False,False,False,False,False,False,False,False,True
1.0,Satisfactory,69,2021,20,4,1,0.8660254037844387,-0.4999999999999998,78.0,67.0,False,False,False,False,False,False,False,False,False,True
1.0,Satisfactory,58,2021,21,4,2,0.8660254037844387,-0.4999999999999998,69.0,62.0,False,False,False,False,False,False,False,False,False,True
1.0,Satisfactory,76,2021,22,4,3,0.8660254037844387,-0.4999999999999998,58.0,75.0,False,False,False,False,False,False,False,True,False,False
1.0,Satisfactory,66,2021,23,4,4,0.8660254037844387,-0.4999999999999998,76.0,84.0,False,False,False,False,False,False,False,True,False,False
1.0,Satisfactory,55,2021,24,4,5,0.8660254037844387,-0.4999999999999998,66.0,91.0,False,False,False,False,False,False,False,False,False,True
1.0,Satisfactory,78,2021,25,4,6,0.8660254037844387,-0.4999999999999998,55.0,80.0,False,False,False,False,False,False,False,True,False,False
1.0,Satisfactory,82,2021,26,4,0,0.8660254037844387,-0.4999999999999998,78.0,78.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,99,2021,27,4,1,0.8660254037844387,-0.4999999999999998,82.0,69.0,False,False,False,False,False,False,False,True,False,False
1.0,Moderate,164,2021,2,5,6,0.49999999999999994,-0.8660254037844387,99.0,58.0,False,False,False,False,False,False,False,False,False,True
1.0,Satisfactory,100,2021,3,5,0,0.49999999999999994,-0.8660254037844387,164.0,76.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,64,2021,4,5,1,0.49999999999999994,-0.8660254037844387,100.0,66.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,74,2021,5,5,2,0.49999999999999994,-0.8660254037844387,64.0,55.0,False,False,False,False,False,False,False,False,False,True
1.0,Satisfactory,77,2021,6,5,3,0.49999999999999994,-0.8660254037844387,74.0,78.0,False,False,False,False,False,False,False,False,False,True
